show_id,title,tags,word_count
s3743,Somewhere Only We Know,"zhangchao,litingting,chenbohao,sunjialing,zhangzhang,lijiuxiao,dengyuli,lihuan,fangwenqiang,gongrui a languag major bicker with – and fall for – a doctor student as she navig the up and down of love and friendship with colleg classmates. internationaltvshows,romantictvshows,tvcomedi",29
s3744,The Alcàsser Murders,"elíasleón new interview and an up-to-d analysi of evid shed light on the 1992 murder of three girl in spain and their profound impact on the nation. crimetvshows,docuseries,internationaltvshow",28
s3745,Unit 42,"patrickridremont,constancegay,tomaudenaert,rodafawaz,danitzaathanassiadi a widow cop tap to lead a special cybercrim unit team up with a former hacker to hunt down tech-savvi crimin who are terror belgium. crimetvshows,internationaltvshows,tvdrama",27
s3746,Awake: The Million Dollar Game,"jamesdavi sleepless for 24 hours, contest in the comedi game show stumbl through challeng both eccentr and everyday for a chanc at a $1 million prize. realitytv",27
s3747,Black Spot,"sulianebrahim,hubertdelattre,laurentcapelluto,samueljouy,renaudrutten,camilleaguilar,tiphainedaviot,naidraayadi,brigittesy,annesuarez,danherzberg,olivierbonjour,thomasdoret a polic chief and an eccentr new prosecutor investig a string of grisli crime and eeri phenomena in an isol town at the edg of a forest. crimetvshows,internationaltvshows,tvdrama",29
s3748,DJ Cinderella,"brunogarotti maísasilva,filipebragança,fernandapaesleme,miriamfreeland,marcelovalle,elisapinheiro,sérgiomalheiros,giovannagrigio,bárbaramaia,letíciapedro,kiriamalheiros,leocidade,matheuscosta,isabelfillardis,selmalop fierc independ and disillus with love, a teen dj is determin to chart her own path, till a pop heartthrob fall for her awesom mix. children&familymovies,comedi",28
s3749,El desconocido,"guillermoiván,césarmanjarrez,estrellasolís,lilianamoreno,marcouriel,mariozaragoza,fernandosarfatti,joséángelbichir,patyblanco,píasanz,scarletgruber,pakeyvázquez,ivonnemontero base on real events, the fiction stori of mexican drug lord el chato' number one hitman, el cholo. crimetvshows,internationaltvshows,spanish-languagetvshow",20
s3750,Girlfriends' Guide to Divorce,"lisaedelstein,beaugarrett,necarzadegan,pauladelstein,janeanegarofalo,alannaubach after the world learn the truth about her fail marriage, a success self-help author tri to salvag her career and find her way as a divorcée. tvcomedies,tvdrama",28
s3751,Leila,"humaqureshi,siddharth,rahulkhanna,arifzakaria,seemabiswas,sanjaysuri,akashkhurana,ashwathbhatt,anupambhattacharya,adarshgourav in a near-futur world where an oppress regim segreg society, one woman skirt the system to search for the daughter taken from her year ago. britishtvshows,internationaltvshows,tvdrama",27
s3752,Marlon,"marlonwayans,essenceatkins,breshawebb,dialloriddle,notlimtaylor,amiro'neil after the friendliest divorc ever, a carefre but devot father navig post-split parent life with hi levelhead ex-wif and two kids. tvcomedi",23
s3753,Marvel's Jessica Jones,"krystenritter,davidtennant,rachaeltaylor,mikecolter,carrie-annemoss,ekadarville,erinmoriarty,wiltraval,susieabromeit haunt by a traumat past, jessica jone use her gift as a privat eye to find her tormentor befor he can harm anyon els in hell' kitchen. crimetvshows,tvaction&adventure,tvdrama",29
s3754,Murder Mystery,"kylenewacheck adamsandler,jenniferaniston,lukeevans,gemmaarterton,adeelakhtar,luisgerardoméndez,danyboon,terencestamp on a long-await trip to europe, a new york citi cop and hi hairdress wife scrambl to solv a baffl murder aboard a billionaire' yacht. comedi",28
s3755,Yankee,"pablolyle,analayevska,leonardodaniel,javierdíazdueñas,danielmartínez,pamelaalmanza,robertoblandón,sebastiánferrat,gabrielazamora,mauriciopimentel,juliocasado,eivautrischen on the run from the police, an arizona man cross into mexico and get deepli involv in drug traffick – with the help of modern technology. crimetvshows,internationaltvshows,spanish-languagetvshow",28
s3756,Jinn,"salmamalhas,sultanalkhail,hamzehokab,ayshashahaltough,zaidzoubi,banhalaweh,yasseralhadi on a field trip to petra, two jinn – one good, the other evil – enter the human realm, turn high school into a supernatur battleground. internationaltvshows,tvdramas,tvmysteri",28
s3757,Oprah Presents When They See Us Now,"markritchi oprahwinfrey,avaduvernay oprah winfrey talk with the exoner men onc known as the central park five, plu the cast and produc who tell their stori in ""when they see us."" documentari",31
s3758,The 3rd Eye 2,"rockysoraya jessicamila,biancahello,nabilahayu,sophialatjuba,jeremythoma work in an orphanage, alia meet teen nadia, who say she hear a strang voic in the walls. when they tri to find the source, thing go veri wrong. horrormovies,internationalmovi",32
s3759,Jo Koy: Comin' In Hot,"shannonhartman jokoy comedian jo koy take center stage in hawaii and share hi candid take on cultur curiosities, filter-fre fatherhood and more. stand-upcomedi",23
s3760,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,"martinscorses bobdylan,allenginsberg,joanbaez,pattismith,rogermcguinn,samshepard,sharonstone,jonimitchell,scarletrivera,ramblin'jackelliott,ronniehawkins,annewaldman,roneeblakley in an alchem mix of fact and fantasy, martin scorses look back at bob dylan' 1975 roll thunder revu tour and a countri ripe for reinvention. documentaries,music&mus",29
s3761,Upin & Ipin,nurfathiahdiaz two mischiev yet lovabl five-year-old twin and their friend enjoy daili life and new discoveri with the resid of their malaysian village. kids'tv,24
s3762,Belmonte,"federicoveiroj gonzalodelgado,oliviamolinaroeijo,jeannettesauksteliskis,tomáswahrmann,maríanoelgutiérrez,marcelofernándezborsari,alejandrocastiglioni,ceciliacaballerojeske,martínreyes,carolinapenadé an artist muddl through a midlif crisi while tri to balanc hi dim career with a yearn to be a better father. dramas,independentmovies,internationalmovi",25
s3763,Designated Survivor,"kiefersutherland,nataschamcelhone,maggieq,kalpenn,adancanto,italiaricci,lamonicagarrett,tannerbuchanan,benlawson,paulocostanzo,zoemclellan america' fate rest in the hand of a low-level offici after an attack on washington decim the govern in thi grip polit thriller. crimetvshows,tvdramas,tvthril",25
s3764,Elisa & Marcela,"isabelcoixet nataliademolina,gretafernández,saracasasnovas,tamarnovas,kellylua,manuellourenzo,jorgesuquet,anasantos,marianacarballal,robertoleal,luisamerelas,amparomoreno,lluíshomar,manolosolo,maríapujalte,francescorella in 1901 spain, elisa sánchez loriga adopt a male ident in order to marri the woman she loves, marcela gracia ibeas. base on true events. dramas,internationalmovies,lgbtqmovi",28
s3765,I Am Mother,"grantsputor clararugaard,rosebyrne,hilaryswank,lukehawk follow humanity' mass extinction, a teen rais alon by a matern droid find her entir world shaken when she encount anoth human. internationalmovies,sci-fi&fantasy,thril",25
s3766,Luka Chuppi,"laxmanutekar kartikaaryan,kritisanon,pankajtripathi,vinaypathak,aparshaktikhurana,atulsrivastava,alkaamin pretend to marri in order to cohabitate, a small-town coupl land in endless awkward situat to hide the truth from their orthodox families. comedies,internationalmovies,romanticmovi",26
s3767,Pachamama,"juanantin adammoussamih,charlibirdgenau,vlastravrana,sonjaball,alexandreharough when a sacr statu is taken from hi andean village, a spirit boy who dream of becom a shaman goe on a brave mission to get it back. children&familymovi",31
s3768,Rock My Heart,"hannoolderdissen lenaklenke,dieterhallervorden,emiliosakraya,annettefrier,milanpeschel,vedaterincin,johannvonbülow,michaellott,hansmartinstier,annekekimsarnau after an adventur teen with a heart defect bond with an unruli stallion, she train to compet as an amateur jockey in a life-threaten race. children&familymovies,dramas,internationalmovi",28
s3769,Stree,"amarkaushik rajkummarrao,shraddhakapoor,pankajtripathi,aparshaktikhurana,abhishekbanerjee,atulsrivastava onc a year, men in a small town fear abduct by an eccentr femal spirit. a young tailor dismiss the idea of the ghost – until he fall for her. comedies,horrormovies,independentmovi",33
s3770,Super Monsters Monster Pets,"erinmathews,kathleenbarr,chiarazanni,rebeccashoichet,sabrinapitre,ingridnilson,alessandrojuliani,elysemaloway,vincenttong the ador magic monster pet star in a seri of short adventur that are big on fun – and full of surprises! kids'tv",24
s3771,Tales of the City,"lauralinney,ellenpage,olympiadukakis,paulgross,murraybartlett,barbaragarrick,charliebarnett,garcia,mayhong,jenrichards,victorgarber,ashleypark,christopherlarkin,zosiamamet,mollyringwald,danielavega return to san francisco after a long absence, mari ann singleton reunit with the commun of charact at 28 barbari lane. tvdrama",23
s3772,The Black Godfather,"reginaldhudlin clarenceavant,quincyjon thi documentari follow the life of clarenc avant, the ultimate, uncensor mentor and behind-the-scen rainmak in music, film, tv and politics. documentaries,music&mus",24
s3773,Alles ist gut,"evatrobisch aenneschwarz,andreasdöhler,hanslöw,tilonest,linawendel,lisahagmeist a woman sexual assault by her new boss' brother-in-law tri to move on as if noth happened, but the night weigh heavili on her mind and body. dramas,internationalmovi",30
s3774,A Silent Voice,"naokoyamada miyuirino,saorihayami,aoiyuki,kenshoono,yukikaneko,yuiishikawa,megumihan,toshiyukitoyonaga,mayumatsuoka a former class bulli reach out to the deaf girl he'd torment in grade school. he feel unworthi of redempt but tri to make thing right. animefeatures,internationalmovi",29
s3775,Black Mirror,"jesseplemons,cristinmilioti,jimmisimpson,rosemariedewitt,douglashodge,andreariseborough,brennaharding,owenteague,andrewgower,kiransoniasawar,georginacampbell,joecole,maxinepeake,jakedavies,clintdyer,letitiawright,babsolusanmokun,brycedallashoward,aliceeve,michaelkelly,cherryjones,gugumbatha-raw,mackenziedavis,wyattrussell,benedictwong,kellymacdonald,fayemarsay,madelinebrewer,hannahjohn-kamen,malachikirby,alexlawther,jeromeflynn,jamesnorton,rorykinnear,lindsayduncan,danielkaluuya,jessicabrownfindlay,ruperteverett,tobykebbell,jodiewhittaker,hayleyatwell,domhnallgleeson,lenoracrichlow,michaelsmiley,danielrigby,chloepirrie,jasonflemyng,jonhamm,oonachaplin,rafespal thi sci-fi antholog seri explor a twisted, high-tech near-futur where humanity' greatest innov and darkest instinct collide. britishtvshows,internationaltvshows,tvdrama",19
s3776,Cosmos Laundromat: First Cycle,"mathieuauvray pierrebokma,reinoutscholtenvanaschat despond on a desol island, a suicid sheep is thrown a lifelin by a quirki salesman, who offer him the gift of a lifetime. dramas,internationalmovies,sci-fi&fantasi",27
s3777,Miranda Sings Live…Your Welcome,"marcusraboy colleenballing viral video star miranda sing and her real-world alter ego colleen balling share the stage in a special pack with music, comedi and ""magichinry."" stand-upcomedi",27
s3778,Silent,"limbertfabian,brandonoldenburg ""silent"" is an anim short film creat by academi award® win moonbot studios. it celebr how storytellers, inventors, and technolog work togeth to creat cinema magic. children&familymovies,sci-fi&fantasi",28
s3779,Documentary Now!,"fredarmisen,billhader,helenmirren elev the art of parody, thi sharpli comic seri spoof high-profil documentari such as ""grey gardens"" and ""the thin blue line."" tvcomedi",23
s3780,Malibu Rescue: The Series,"ricardohurtado,breannayde,jackier.jacobson,abbydonnelly,alkoyabrunson,jeremyhoward,jtneal,bryanasalaz,ianziering,camaronengel on the heel of junior rescu training, team flounder return to brave the beach in a seri of thrill save and lightheart laughs. kids'tv,tvaction&adventure,tvcomedi",25
s3781,Arthdal Chronicles,"songjoong-ki,jangdong-gun,kimji-won,kimok-vin,kimeui-sung,choseong-ha,leedo-gyeong,parkhae-joon,parkbyung-eun in a mythic land call arth, the inhabit of the ancient citi of arthdal and it surround region vie for power as they build a new society. internationaltvshows,koreantvshows,tvaction&adventur",29
s3782,Krutant,"dattamohanbhandar suyograjendragorhe,sandeepkulkarni,vidyakaranjikar,saylipatil when a busi workahol leav town to meet friends, an unexpect delay lead him to the hut of an old man, whose haunt tale could chang hi life. dramas,internationalmovi",31
s3783,A Thousand Goodnights,"cindylien,nicholasteo,yaoai-ning,lichung-lin,chenbor-jeng,miaoke-li to carri out her dad' wish and discov her roots, dai tian-q embark on a journey around taiwan and find love and redempt on the way. internationaltvshows,tvdrama",28
s3784,III Smoking Barrels,"sanjibdey subratdutta,indraneilsengupta,mandakinigoswami,amritachattopadhyay,nalneeshneel,niloysankargupta,shinygogoi,siddharthboro in three stori set in northeast india, a child goe on the run, a young adult fall in with the wrong crowd and a desper man turn to crime. dramas,independentmovies,internationalmovi",32
s3785,March Comes in Like a Lion,"kengokawanishi,aikayano,kanahanazawa,misakikuno,nobuhikookamoto,marinainoue,yoshimasahosoya,shinichiromiki,tomokazusugita,subarukimura,shigeruchiba,toruokawa,takahirosakurai orphan young, a reclus 17-year-old profession shogi player start to come out of hi shell when three sister take him under their wing. animeseries,internationaltvshows,teentvshow",25
s3786,"Oh, Ramona!","cristinajacob bogdaniancu,aggyk.adams,hollyhorne,basileidenbenz,melanieebanks,leonardoboudreau,andromedagodfrey awkward 16-year-old andrei is infatu with hi allur but aloof schoolmat ramona – until he meet stun hotel clerk anemona while on vacation. comedies,internationalmovi",26
s3787,We Are Legends,"danielyeehengchan lamyiu-sing,machiwai,wiyonayeung,erickot,yuenqiu,lisacheng,jasonli rais in a box gym, two orphan brother becom highli skill martial artist and must combat threat in the street and the ring. action&adventure,internationalmovies,sportsmovi",26
